id,label,ontology_label,acc,uri
003ae544-3ee3-5d14-9421-74e8381edb54,necroptotic process (GO:0070266),necroptotic process,GO:0070266,http://amigo.geneontology.org/amigo/term/GO:0070266
08de39ab-c6de-5221-88f9-12d97e261442,negative chemotaxis (GO:0050919),negative chemotaxis,GO:0050919,http://amigo.geneontology.org/amigo/term/GO:0050919
9503acab-70d9-56c1-905d-092bcff0adff,negative regulation by host of viral genome replication (GO:0044828),negative regulation by host of viral genome replication,GO:0044828,http://amigo.geneontology.org/amigo/term/GO:0044828
cd5f4f75-c200-5a4e-96d5-b8e9dd96f77d,negative regulation by host of viral process (GO:0044793),negative regulation by host of viral process,GO:0044793,http://amigo.geneontology.org/amigo/term/GO:0044793
70209d3e-b437-541b-a046-8fd73b0d42d3,negative regulation by host of viral transcription (GO:0043922),negative regulation by host of viral transcription,GO:0043922,http://amigo.geneontology.org/amigo/term/GO:0043922
36027e67-fb98-5ddc-8e1b-0484894ba1fb,negative regulation by symbiont of host apoptotic process (GO:0033668),negative regulation by symbiont of host apoptotic process,GO:0033668,http://amigo.geneontology.org/amigo/term/GO:0033668
cc929948-abc1-5000-af13-13992f8f2a1c,negative regulation by symbiont of host programmed cell death (GO:0052041),negative regulation by symbiont of host programmed cell death,GO:0052041,http://amigo.geneontology.org/amigo/term/GO:0052041
6e420577-c936-5ee4-8f07-9b573ffafce2,negative regulation of actin filament bundle assembly (GO:0032232),negative regulation of actin filament bundle assembly,GO:0032232,http://amigo.geneontology.org/amigo/term/GO:0032232
7b610245-bdac-5797-801d-30c1b2a2410d,negative regulation of actin filament depolymerization (GO:0030835),negative regulation of actin filament depolymerization,GO:0030835,http://amigo.geneontology.org/amigo/term/GO:0030835
24d65aaf-c189-5fd0-ab49-22d487112c2f,negative regulation of actin filament polymerization (GO:0030837),negative regulation of actin filament polymerization,GO:0030837,http://amigo.geneontology.org/amigo/term/GO:0030837
933b4199-ee2e-5700-b972-cc6efd6761c7,negative regulation of actin nucleation (GO:0051126),negative regulation of actin nucleation,GO:0051126,http://amigo.geneontology.org/amigo/term/GO:0051126
5fc3cb0e-8d50-570a-b129-136134639606,negative regulation of activated T cell proliferation (GO:0046007),negative regulation of activated T cell proliferation,GO:0046007,http://amigo.geneontology.org/amigo/term/GO:0046007
f0c33712-591a-53f5-9f08-61f041f30ae3,negative regulation of activin receptor signaling pathway (GO:0032926),negative regulation of activin receptor signaling pathway,GO:0032926,http://amigo.geneontology.org/amigo/term/GO:0032926
e9355c27-dcc3-57a9-a111-e24f5f863e81,negative regulation of acute inflammatory response (GO:0002674),negative regulation of acute inflammatory response,GO:0002674,http://amigo.geneontology.org/amigo/term/GO:0002674
89d86253-6007-5e03-8aa0-95a7df4d4723,negative regulation of adaptive immune response (GO:0002820),negative regulation of adaptive immune response,GO:0002820,http://amigo.geneontology.org/amigo/term/GO:0002820
2cf0350d-c8b0-5569-bbbb-bfcc1c2967b3,negative regulation of adenylate cyclase activity (GO:0007194),negative regulation of adenylate cyclase activity,GO:0007194,http://amigo.geneontology.org/amigo/term/GO:0007194
d39a2700-2dbb-5833-bded-97685d2ffbf6,negative regulation of alcohol biosynthetic process (GO:1902931),negative regulation of alcohol biosynthetic process,GO:1902931,http://amigo.geneontology.org/amigo/term/GO:1902931
c0dcefeb-f6a1-5d43-8272-03ab7d04ea3d,negative regulation of alpha-beta T cell activation (GO:0046636),negative regulation of alpha-beta T cell activation,GO:0046636,http://amigo.geneontology.org/amigo/term/GO:0046636
c36d21f8-4031-56e5-951a-02d378f2804b,negative regulation of alpha-beta T cell differentiation (GO:0046639),negative regulation of alpha-beta T cell differentiation,GO:0046639,http://amigo.geneontology.org/amigo/term/GO:0046639
37b3fa5a-10dd-59bd-b190-0260f107681b,negative regulation of alpha-beta T cell proliferation (GO:0046642),negative regulation of alpha-beta T cell proliferation,GO:0046642,http://amigo.geneontology.org/amigo/term/GO:0046642
60f343a3-75ed-50e7-8768-25de9341815e,negative regulation of amino acid transport (GO:0051956),negative regulation of amino acid transport,GO:0051956,http://amigo.geneontology.org/amigo/term/GO:0051956
241c9f74-39f0-5da4-9e79-bb758663a151,negative regulation of amyloid fibril formation (GO:1905907),negative regulation of amyloid fibril formation,GO:1905907,http://amigo.geneontology.org/amigo/term/GO:1905907
2325a667-e851-5114-abda-bbe2cc388426,negative regulation of amyloid precursor protein biosynthetic process (GO:0042985),negative regulation of amyloid precursor protein biosynthetic process,GO:0042985,http://amigo.geneontology.org/amigo/term/GO:0042985
77dd4500-3529-5972-811e-4035caaacdd9,negative regulation of amyloid precursor protein catabolic process (GO:1902992),negative regulation of amyloid precursor protein catabolic process,GO:1902992,http://amigo.geneontology.org/amigo/term/GO:1902992
0874145f-468c-50dc-a24a-dfcb069868ea,negative regulation of amyloid-beta clearance (GO:1900222),negative regulation of amyloid-beta clearance,GO:1900222,http://amigo.geneontology.org/amigo/term/GO:1900222
76d2dde9-1fa2-5c7d-9842-07ca4f81ec23,negative regulation of amyloid-beta formation (GO:1902430),negative regulation of amyloid-beta formation,GO:1902430,http://amigo.geneontology.org/amigo/term/GO:1902430
f18cc16b-7691-52e3-99c5-c26ecf1beea7,negative regulation of androgen receptor signaling pathway (GO:0060766),negative regulation of androgen receptor signaling pathway,GO:0060766,http://amigo.geneontology.org/amigo/term/GO:0060766
952b4e78-2a3c-58be-9b44-a7a96fe4e5d2,negative regulation of angiogenesis (GO:0016525),negative regulation of angiogenesis,GO:0016525,http://amigo.geneontology.org/amigo/term/GO:0016525
bd2fb44e-b63a-5a45-9051-9c213ad86907,negative regulation of anion transmembrane transport (GO:1903960),negative regulation of anion transmembrane transport,GO:1903960,http://amigo.geneontology.org/amigo/term/GO:1903960
295e9420-b3b5-5dc8-a20f-6597bff94158,negative regulation of anion transport (GO:1903792),negative regulation of anion transport,GO:1903792,http://amigo.geneontology.org/amigo/term/GO:1903792
0ac5d7e7-27d1-5c0c-8c87-cbcccf9ce307,negative regulation of anoikis (GO:2000811),negative regulation of anoikis,GO:2000811,http://amigo.geneontology.org/amigo/term/GO:2000811
43171078-1d82-5b65-9196-5e930ab3c04e,negative regulation of antigen receptor-mediated signaling pathway (GO:0050858),negative regulation of antigen receptor-mediated signaling pathway,GO:0050858,http://amigo.geneontology.org/amigo/term/GO:0050858
868e387c-2eb3-5224-94f2-19acf425646e,negative regulation of apoptotic process (GO:0043066),negative regulation of apoptotic process,GO:0043066,http://amigo.geneontology.org/amigo/term/GO:0043066
f2a4ed69-33ca-57f8-8d29-15fdde435669,negative regulation of apoptotic signaling pathway (GO:2001234),negative regulation of apoptotic signaling pathway,GO:2001234,http://amigo.geneontology.org/amigo/term/GO:2001234
aab6355b-28bb-5685-b25f-0cea95cd1f75,negative regulation of appetite (GO:0032099),negative regulation of appetite,GO:0032099,http://amigo.geneontology.org/amigo/term/GO:0032099
f64146b5-41eb-5f50-9959-57df0552c5dc,negative regulation of Arp2/3 complex-mediated actin nucleation (GO:0034316),negative regulation of Arp2/3 complex-mediated actin nucleation,GO:0034316,http://amigo.geneontology.org/amigo/term/GO:0034316
cfaf7edf-4975-5557-9639-d9107ec99fed,negative regulation of astrocyte differentiation (GO:0048712),negative regulation of astrocyte differentiation,GO:0048712,http://amigo.geneontology.org/amigo/term/GO:0048712
e4fd8820-f62e-5f61-b0db-5babfc9d8e43,negative regulation of ATP metabolic process (GO:1903579),negative regulation of ATP metabolic process,GO:1903579,http://amigo.geneontology.org/amigo/term/GO:1903579
88cc2590-1bb2-55b6-bbd2-5e9dddf79f7e,negative regulation of ATPase activity (GO:0032780),negative regulation of ATPase activity,GO:0032780,http://amigo.geneontology.org/amigo/term/GO:0032780
5050864c-4193-5d08-9008-3eef14fc6ab1,negative regulation of autophagosome assembly (GO:1902902),negative regulation of autophagosome assembly,GO:1902902,http://amigo.geneontology.org/amigo/term/GO:1902902
4f35cfec-3b56-5ff3-b8ad-709c986272c9,negative regulation of autophagosome maturation (GO:1901097),negative regulation of autophagosome maturation,GO:1901097,http://amigo.geneontology.org/amigo/term/GO:1901097
83986807-93c6-5d8e-acac-f50f2dd2a1e8,negative regulation of autophagy (GO:0010507),negative regulation of autophagy,GO:0010507,http://amigo.geneontology.org/amigo/term/GO:0010507
af1ba013-2567-5036-b8d2-6c468d91fbc2,negative regulation of axon extension (GO:0030517),negative regulation of axon extension,GO:0030517,http://amigo.geneontology.org/amigo/term/GO:0030517
fbd3cc3f-be9c-5e43-be1f-2559f4d7af3f,negative regulation of axon extension involved in axon guidance (GO:0048843),negative regulation of axon extension involved in axon guidance,GO:0048843,http://amigo.geneontology.org/amigo/term/GO:0048843
cbc5b74b-90c1-5ba2-ae8c-8ce5eeb9ad95,negative regulation of axon regeneration (GO:0048681),negative regulation of axon regeneration,GO:0048681,http://amigo.geneontology.org/amigo/term/GO:0048681
11dd1af6-f072-5716-a03d-f8e15783970b,negative regulation of axonogenesis (GO:0050771),negative regulation of axonogenesis,GO:0050771,http://amigo.geneontology.org/amigo/term/GO:0050771
df543138-03c8-5811-ace3-e082b44c9810,negative regulation of B cell activation (GO:0050869),negative regulation of B cell activation,GO:0050869,http://amigo.geneontology.org/amigo/term/GO:0050869
a16e14ac-4c80-5692-81a4-bac4c155255a,negative regulation of B cell apoptotic process (GO:0002903),negative regulation of B cell apoptotic process,GO:0002903,http://amigo.geneontology.org/amigo/term/GO:0002903
6dac0690-49e6-5ba4-997b-61c1e07073ce,negative regulation of B cell differentiation (GO:0045578),negative regulation of B cell differentiation,GO:0045578,http://amigo.geneontology.org/amigo/term/GO:0045578
7385ca39-0339-538f-b7f7-30b946633735,negative regulation of B cell proliferation (GO:0030889),negative regulation of B cell proliferation,GO:0030889,http://amigo.geneontology.org/amigo/term/GO:0030889
9b5aefc3-937f-5674-8a67-84a41f348e9e,negative regulation of B cell receptor signaling pathway (GO:0050859),negative regulation of B cell receptor signaling pathway,GO:0050859,http://amigo.geneontology.org/amigo/term/GO:0050859
6d609d31-6904-50d1-9e18-99c4b6abfedc,negative regulation of binding (GO:0051100),negative regulation of binding,GO:0051100,http://amigo.geneontology.org/amigo/term/GO:0051100
2bdfb9eb-5318-5102-a72e-69685e5e9fc5,negative regulation of biomineral tissue development (GO:0070168),negative regulation of biomineral tissue development,GO:0070168,http://amigo.geneontology.org/amigo/term/GO:0070168
1276471b-a1a3-573c-8780-d7de7a6a5ecd,negative regulation of biomineralization (GO:0110150),negative regulation of biomineralization,GO:0110150,http://amigo.geneontology.org/amigo/term/GO:0110150
5d139fea-f101-516f-9cb1-e1c4183a038c,negative regulation of biosynthetic process (GO:0009890),negative regulation of biosynthetic process,GO:0009890,http://amigo.geneontology.org/amigo/term/GO:0009890
164fc6d0-c49d-5cb6-bedf-78c8261463d7,negative regulation of blood coagulation (GO:0030195),negative regulation of blood coagulation,GO:0030195,http://amigo.geneontology.org/amigo/term/GO:0030195
905cb497-8f06-524f-a512-2ebb6ef2d40d,"negative regulation of blood coagulation, intrinsic pathway (GO:2000267)","negative regulation of blood coagulation, intrinsic pathway",GO:2000267,http://amigo.geneontology.org/amigo/term/GO:2000267
9d10716e-f578-53b6-9ca5-06830d36fa90,negative regulation of blood pressure (GO:0045776),negative regulation of blood pressure,GO:0045776,http://amigo.geneontology.org/amigo/term/GO:0045776
4d9d2f5a-b7dd-5a11-9a0f-c5569fd7a175,negative regulation of blood vessel endothelial cell migration (GO:0043537),negative regulation of blood vessel endothelial cell migration,GO:0043537,http://amigo.geneontology.org/amigo/term/GO:0043537
d9484fd7-9024-5a79-bbac-d87ff1f07f8f,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903588),negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,GO:1903588,http://amigo.geneontology.org/amigo/term/GO:1903588
951b9198-a03f-5b71-b8a7-83247d1561d0,negative regulation of blood vessel morphogenesis (GO:2000181),negative regulation of blood vessel morphogenesis,GO:2000181,http://amigo.geneontology.org/amigo/term/GO:2000181
ef905b07-e70b-52e6-8946-a617c9212f22,negative regulation of BMP signaling pathway (GO:0030514),negative regulation of BMP signaling pathway,GO:0030514,http://amigo.geneontology.org/amigo/term/GO:0030514
79112921-8bb9-536d-9f7b-0d050d70ed15,negative regulation of bone mineralization (GO:0030502),negative regulation of bone mineralization,GO:0030502,http://amigo.geneontology.org/amigo/term/GO:0030502
cf455123-8a1b-5f3c-a741-6a232e9073f7,negative regulation of bone remodeling (GO:0046851),negative regulation of bone remodeling,GO:0046851,http://amigo.geneontology.org/amigo/term/GO:0046851
b6c2e68c-eda0-502f-8cce-49c47a2b357e,negative regulation of bone resorption (GO:0045779),negative regulation of bone resorption,GO:0045779,http://amigo.geneontology.org/amigo/term/GO:0045779
e84bf29d-1459-5983-8492-50e157072901,negative regulation of calcineurin-mediated signaling (GO:0106057),negative regulation of calcineurin-mediated signaling,GO:0106057,http://amigo.geneontology.org/amigo/term/GO:0106057
5d52c2df-5056-56eb-85d6-d5f237ae56f5,negative regulation of calcineurin-NFAT signaling cascade (GO:0070885),negative regulation of calcineurin-NFAT signaling cascade,GO:0070885,http://amigo.geneontology.org/amigo/term/GO:0070885
13c9875c-b5d3-54df-9a40-519511f24c3e,negative regulation of calcium ion import (GO:0090281),negative regulation of calcium ion import,GO:0090281,http://amigo.geneontology.org/amigo/term/GO:0090281
edbf378a-8876-5800-872a-017c7ffac687,negative regulation of calcium ion transmembrane transport (GO:1903170),negative regulation of calcium ion transmembrane transport,GO:1903170,http://amigo.geneontology.org/amigo/term/GO:1903170
f94f1130-9a58-5cc8-8b41-00c8ee076c5c,negative regulation of calcium ion transmembrane transporter activity (GO:1901020),negative regulation of calcium ion transmembrane transporter activity,GO:1901020,http://amigo.geneontology.org/amigo/term/GO:1901020
0f642659-7e80-5a0d-b567-6aeab96f9fe1,negative regulation of calcium ion transport (GO:0051926),negative regulation of calcium ion transport,GO:0051926,http://amigo.geneontology.org/amigo/term/GO:0051926
39949399-e271-5803-a3d9-caab161b3559,negative regulation of calcium ion transport into cytosol (GO:0010523),negative regulation of calcium ion transport into cytosol,GO:0010523,http://amigo.geneontology.org/amigo/term/GO:0010523
ab4b5af2-153b-55ab-b77e-7eaf89f10b07,negative regulation of calcium ion-dependent exocytosis (GO:0045955),negative regulation of calcium ion-dependent exocytosis,GO:0045955,http://amigo.geneontology.org/amigo/term/GO:0045955
1beb3fec-188c-5425-a056-8b84a68b6e5f,negative regulation of cAMP-dependent protein kinase activity (GO:2000480),negative regulation of cAMP-dependent protein kinase activity,GO:2000480,http://amigo.geneontology.org/amigo/term/GO:2000480
b3836e7d-3002-5c7a-b940-e89ddbd67d36,negative regulation of cAMP-mediated signaling (GO:0043951),negative regulation of cAMP-mediated signaling,GO:0043951,http://amigo.geneontology.org/amigo/term/GO:0043951
3f5e37e1-2e09-5da8-bcb7-d6486142e477,negative regulation of canonical Wnt signaling pathway (GO:0090090),negative regulation of canonical Wnt signaling pathway,GO:0090090,http://amigo.geneontology.org/amigo/term/GO:0090090
eb8de3d8-85ac-5ec9-88d6-3f1d17dc4b0a,negative regulation of cardiac muscle cell apoptotic process (GO:0010667),negative regulation of cardiac muscle cell apoptotic process,GO:0010667,http://amigo.geneontology.org/amigo/term/GO:0010667
20d7fb85-633b-5f26-8c47-9d28eebe9c5c,negative regulation of cardiac muscle cell differentiation (GO:2000726),negative regulation of cardiac muscle cell differentiation,GO:2000726,http://amigo.geneontology.org/amigo/term/GO:2000726
dd3aec5e-b6a2-5efb-8f87-f1d673afa7e7,negative regulation of cardiac muscle cell proliferation (GO:0060044),negative regulation of cardiac muscle cell proliferation,GO:0060044,http://amigo.geneontology.org/amigo/term/GO:0060044
f4bd2496-0745-5435-9bca-fab6de4eddf6,negative regulation of cardiac muscle hypertrophy (GO:0010614),negative regulation of cardiac muscle hypertrophy,GO:0010614,http://amigo.geneontology.org/amigo/term/GO:0010614
c6ededa5-4beb-54a0-9a2b-78e240b7635d,negative regulation of cardiac muscle tissue growth (GO:0055022),negative regulation of cardiac muscle tissue growth,GO:0055022,http://amigo.geneontology.org/amigo/term/GO:0055022
6eede482-1cd7-5b39-bab2-9d2d52aae2c1,negative regulation of cardiocyte differentiation (GO:1905208),negative regulation of cardiocyte differentiation,GO:1905208,http://amigo.geneontology.org/amigo/term/GO:1905208
f7553b1b-119a-54f5-b012-6cddc58e3981,negative regulation of cartilage development (GO:0061037),negative regulation of cartilage development,GO:0061037,http://amigo.geneontology.org/amigo/term/GO:0061037
9b2e837d-b30a-5f1c-862d-a89b2c12e8ee,negative regulation of catabolic process (GO:0009895),negative regulation of catabolic process,GO:0009895,http://amigo.geneontology.org/amigo/term/GO:0009895
36a148a4-1cbc-5dbb-b241-f8e11f16ad48,negative regulation of catalytic activity (GO:0043086),negative regulation of catalytic activity,GO:0043086,http://amigo.geneontology.org/amigo/term/GO:0043086
176910a0-9606-56bd-86f5-98cc271f1984,negative regulation of catecholamine secretion (GO:0033604),negative regulation of catecholamine secretion,GO:0033604,http://amigo.geneontology.org/amigo/term/GO:0033604
11ddc5b2-43a3-5380-aa27-966ceb5eba68,negative regulation of cation channel activity (GO:2001258),negative regulation of cation channel activity,GO:2001258,http://amigo.geneontology.org/amigo/term/GO:2001258
3516b348-af20-55a2-a7eb-68fc447da959,negative regulation of cation transmembrane transport (GO:1904063),negative regulation of cation transmembrane transport,GO:1904063,http://amigo.geneontology.org/amigo/term/GO:1904063
a1df44cc-1924-529d-8e6b-8b29a9dea6bc,"negative regulation of CD4-positive, alpha-beta T cell activation (GO:2000515)","negative regulation of CD4-positive, alpha-beta T cell activation",GO:2000515,http://amigo.geneontology.org/amigo/term/GO:2000515
1713dfa9-7917-5dae-bd44-f85dbc886ebc,"negative regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043371)","negative regulation of CD4-positive, alpha-beta T cell differentiation",GO:0043371,http://amigo.geneontology.org/amigo/term/GO:0043371
ec28c126-ff61-5e51-9aed-2c8fc154444c,"negative regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000562)","negative regulation of CD4-positive, alpha-beta T cell proliferation",GO:2000562,http://amigo.geneontology.org/amigo/term/GO:2000562
3123d3fc-1dbd-5724-928c-ca3fc31ddfa7,"negative regulation of CD8-positive, alpha-beta T cell activation (GO:2001186)","negative regulation of CD8-positive, alpha-beta T cell activation",GO:2001186,http://amigo.geneontology.org/amigo/term/GO:2001186
9d834efc-ac23-550a-8b28-263535009840,negative regulation of cell activation (GO:0050866),negative regulation of cell activation,GO:0050866,http://amigo.geneontology.org/amigo/term/GO:0050866
7f2a4ce0-4153-5254-9524-49b7f092ef65,negative regulation of cell adhesion (GO:0007162),negative regulation of cell adhesion,GO:0007162,http://amigo.geneontology.org/amigo/term/GO:0007162
95153603-008f-5348-bd16-608be9562cf1,negative regulation of cell adhesion mediated by integrin (GO:0033629),negative regulation of cell adhesion mediated by integrin,GO:0033629,http://amigo.geneontology.org/amigo/term/GO:0033629
f13e715b-f2db-5675-b8ae-1608a383c7ed,negative regulation of cell aging (GO:0090344),negative regulation of cell aging,GO:0090344,http://amigo.geneontology.org/amigo/term/GO:0090344
3d697fcf-1641-5ba0-a942-31dbea9872a0,negative regulation of cell communication (GO:0010648),negative regulation of cell communication,GO:0010648,http://amigo.geneontology.org/amigo/term/GO:0010648
e6830458-d795-5d2d-b31d-bcb0b2528c61,negative regulation of cell cycle (GO:0045786),negative regulation of cell cycle,GO:0045786,http://amigo.geneontology.org/amigo/term/GO:0045786
5d6feade-3bad-5014-9998-77fdf36ca1ca,negative regulation of cell cycle G1/S phase transition (GO:1902807),negative regulation of cell cycle G1/S phase transition,GO:1902807,http://amigo.geneontology.org/amigo/term/GO:1902807
116c4f5a-f8e5-5fa4-91c0-ca795702d39a,negative regulation of cell cycle G2/M phase transition (GO:1902750),negative regulation of cell cycle G2/M phase transition,GO:1902750,http://amigo.geneontology.org/amigo/term/GO:1902750
222e0e50-1d11-5f2c-b7d4-7fb30c4ef557,negative regulation of cell cycle phase transition (GO:1901988),negative regulation of cell cycle phase transition,GO:1901988,http://amigo.geneontology.org/amigo/term/GO:1901988
1049078b-1e23-53b8-8547-1c896932e0e2,negative regulation of cell cycle process (GO:0010948),negative regulation of cell cycle process,GO:0010948,http://amigo.geneontology.org/amigo/term/GO:0010948
136bfa00-7567-5d70-b853-8ce32086b3a6,negative regulation of cell death (GO:0060548),negative regulation of cell death,GO:0060548,http://amigo.geneontology.org/amigo/term/GO:0060548
85820bd3-ef43-5c98-8b9e-64bb347e2d6f,negative regulation of cell development (GO:0010721),negative regulation of cell development,GO:0010721,http://amigo.geneontology.org/amigo/term/GO:0010721
94cb6e3a-6b7a-5d3c-bce7-2c5efed4c202,negative regulation of cell differentiation (GO:0045596),negative regulation of cell differentiation,GO:0045596,http://amigo.geneontology.org/amigo/term/GO:0045596
eedd7723-a04a-54d1-880e-17245a23ee21,negative regulation of cell division (GO:0051782),negative regulation of cell division,GO:0051782,http://amigo.geneontology.org/amigo/term/GO:0051782
a6442440-9616-574a-b510-b955a5591f34,negative regulation of cell growth (GO:0030308),negative regulation of cell growth,GO:0030308,http://amigo.geneontology.org/amigo/term/GO:0030308
270f4b5f-b0a6-56c5-8404-36a1cfbd2e78,negative regulation of cell junction assembly (GO:1901889),negative regulation of cell junction assembly,GO:1901889,http://amigo.geneontology.org/amigo/term/GO:1901889
156722ac-fe98-56b2-a31a-03726386071b,negative regulation of cell migration (GO:0030336),negative regulation of cell migration,GO:0030336,http://amigo.geneontology.org/amigo/term/GO:0030336
b3037ec7-96f1-5323-967f-72b9d97a97bf,negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051),negative regulation of cell migration involved in sprouting angiogenesis,GO:0090051,http://amigo.geneontology.org/amigo/term/GO:0090051
059d4847-2fe8-5f81-8884-f3937eb19c5c,negative regulation of cell morphogenesis involved in differentiation (GO:0010771),negative regulation of cell morphogenesis involved in differentiation,GO:0010771,http://amigo.geneontology.org/amigo/term/GO:0010771
61d36e36-f230-5369-811c-e03dc4b4ec92,negative regulation of cell motility (GO:2000146),negative regulation of cell motility,GO:2000146,http://amigo.geneontology.org/amigo/term/GO:2000146
638744bd-a7b6-5f5b-9bcf-846591c45791,negative regulation of cell population proliferation (GO:0008285),negative regulation of cell population proliferation,GO:0008285,http://amigo.geneontology.org/amigo/term/GO:0008285
b88df02c-7486-52c6-a725-734d4d24b0e5,negative regulation of cell projection organization (GO:0031345),negative regulation of cell projection organization,GO:0031345,http://amigo.geneontology.org/amigo/term/GO:0031345
5fc710d5-a11c-5b63-a762-5f256a880288,negative regulation of cell size (GO:0045792),negative regulation of cell size,GO:0045792,http://amigo.geneontology.org/amigo/term/GO:0045792
5ab5e093-f2bf-53c2-8bf7-e95c13ab90dc,negative regulation of cell volume (GO:0045794),negative regulation of cell volume,GO:0045794,http://amigo.geneontology.org/amigo/term/GO:0045794
66ec50b7-aa3c-5990-82e1-0cdb80032c13,negative regulation of cell-cell adhesion (GO:0022408),negative regulation of cell-cell adhesion,GO:0022408,http://amigo.geneontology.org/amigo/term/GO:0022408
9de9f4ea-f2c7-59f1-967e-e63a04fba3ec,negative regulation of cell-cell adhesion mediated by cadherin (GO:2000048),negative regulation of cell-cell adhesion mediated by cadherin,GO:2000048,http://amigo.geneontology.org/amigo/term/GO:2000048
21dbdb10-6ffb-58b2-b03a-6494774f237c,negative regulation of cell-matrix adhesion (GO:0001953),negative regulation of cell-matrix adhesion,GO:0001953,http://amigo.geneontology.org/amigo/term/GO:0001953
81fbe320-0382-518c-a3d4-1cd503b05ce8,negative regulation of cell-substrate adhesion (GO:0010812),negative regulation of cell-substrate adhesion,GO:0010812,http://amigo.geneontology.org/amigo/term/GO:0010812
05f4c2ce-c07f-5ea1-b89a-4f4dfec5dc9b,negative regulation of cell-substrate junction organization (GO:0150118),negative regulation of cell-substrate junction organization,GO:0150118,http://amigo.geneontology.org/amigo/term/GO:0150118
e299df54-3cc4-52ab-ad04-1ba27ac8a5eb,negative regulation of cellular amide metabolic process (GO:0034249),negative regulation of cellular amide metabolic process,GO:0034249,http://amigo.geneontology.org/amigo/term/GO:0034249
38b27529-857e-511d-a9c4-01bb38f3ffab,negative regulation of cellular biosynthetic process (GO:0031327),negative regulation of cellular biosynthetic process,GO:0031327,http://amigo.geneontology.org/amigo/term/GO:0031327
29c72d55-1745-5d31-a7be-e9594418de94,negative regulation of cellular carbohydrate metabolic process (GO:0010677),negative regulation of cellular carbohydrate metabolic process,GO:0010677,http://amigo.geneontology.org/amigo/term/GO:0010677
3db29a06-bbe3-5eea-a24a-e0237b0c0824,negative regulation of cellular catabolic process (GO:0031330),negative regulation of cellular catabolic process,GO:0031330,http://amigo.geneontology.org/amigo/term/GO:0031330
ffb16ac0-e84e-5b35-bc2e-55a47abac71a,negative regulation of cellular component movement (GO:0051271),negative regulation of cellular component movement,GO:0051271,http://amigo.geneontology.org/amigo/term/GO:0051271
d45c8f26-2d29-5474-9acd-b66e387475f1,negative regulation of cellular component organization (GO:0051129),negative regulation of cellular component organization,GO:0051129,http://amigo.geneontology.org/amigo/term/GO:0051129
c9e15681-4729-5951-9bee-8c8da150283f,negative regulation of cellular extravasation (GO:0002692),negative regulation of cellular extravasation,GO:0002692,http://amigo.geneontology.org/amigo/term/GO:0002692
98961c58-f654-575a-9b2d-8ff7c9f56c7c,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),negative regulation of cellular macromolecule biosynthetic process,GO:2000113,http://amigo.geneontology.org/amigo/term/GO:2000113
9972464a-96a6-50ee-bb9a-5995b2d3b9e5,negative regulation of cellular metabolic process (GO:0031324),negative regulation of cellular metabolic process,GO:0031324,http://amigo.geneontology.org/amigo/term/GO:0031324
c4a60be8-0729-5a6b-8457-42137be17780,negative regulation of cellular process (GO:0048523),negative regulation of cellular process,GO:0048523,http://amigo.geneontology.org/amigo/term/GO:0048523
ee1b891d-7cfb-5f94-997e-f0f649e4c1b2,negative regulation of cellular protein catabolic process (GO:1903363),negative regulation of cellular protein catabolic process,GO:1903363,http://amigo.geneontology.org/amigo/term/GO:1903363
edbec909-bfad-5e79-9f0f-f636932c0a3e,negative regulation of cellular protein localization (GO:1903828),negative regulation of cellular protein localization,GO:1903828,http://amigo.geneontology.org/amigo/term/GO:1903828
ce7fe715-3e6d-550e-99f8-67cd8cfc1612,negative regulation of cellular protein metabolic process (GO:0032269),negative regulation of cellular protein metabolic process,GO:0032269,http://amigo.geneontology.org/amigo/term/GO:0032269
cd2ab402-8ef5-5a36-8365-0e9c3c9d5d80,negative regulation of cellular respiration (GO:1901856),negative regulation of cellular respiration,GO:1901856,http://amigo.geneontology.org/amigo/term/GO:1901856
460efc7a-14f8-52cf-bf4e-a1a12b14c2fc,negative regulation of cellular response to growth factor stimulus (GO:0090288),negative regulation of cellular response to growth factor stimulus,GO:0090288,http://amigo.geneontology.org/amigo/term/GO:0090288
797763d4-ce70-50df-9fe7-eebf29c4321f,negative regulation of cellular response to hypoxia (GO:1900038),negative regulation of cellular response to hypoxia,GO:1900038,http://amigo.geneontology.org/amigo/term/GO:1900038
64a1c9db-00ad-58f6-aae7-6f82dd74e135,negative regulation of cellular response to insulin stimulus (GO:1900077),negative regulation of cellular response to insulin stimulus,GO:1900077,http://amigo.geneontology.org/amigo/term/GO:1900077
4151bbf4-84a5-5693-8899-0efc4325b132,negative regulation of cellular response to vascular endothelial growth factor stimulus (GO:1902548),negative regulation of cellular response to vascular endothelial growth factor stimulus,GO:1902548,http://amigo.geneontology.org/amigo/term/GO:1902548
1c7804be-d32c-56b5-b3bd-93349af35917,negative regulation of cellular senescence (GO:2000773),negative regulation of cellular senescence,GO:2000773,http://amigo.geneontology.org/amigo/term/GO:2000773
